Key,English,Korean,Portuguese,Japanese,Spanish,Thai,Indonesian,Russian,ChineseSimplified,ChineseTraditional,Tagalog,Vietnam
COLLECTION_NAME_271,+9 Black Crow Armor (Land),+9 검은 까마귀의 갑옷 (Land),+9 Armadura do Corvo Negro (Land),+9 ブラッククロウアーマー (地),+9 Armadura del Cuervo Negro (Tierra),+9 ชุดเกราะอีกาดำ (ธาตุดิน),+9 Baju zirah Gagak hitam (tanah),+9  (Земля),+9 黑乌鸦装甲 (土),+9 黑烏鴉盔甲 (土),+9 Baluti ng Itim na Uwak (Lupa),+9 Áo giáp quạ đen (Đất)
COLLECTION_NAME_272,+9 Black Crow Armor (Wind),+9 검은 까마귀의 갑옷 (Wind),+9 Armadura do Corvo Negro (Wind),+9 ブラッククロウアーマー (風),+9 Armadura del Cuervo Negro (Viento),+9 ชุดเกราะอีกาดำ (ธาตุลม),+9 Baju zirah Gagak hitam (udara),+9  (Воздух),+9 黑乌鸦装甲 (风),+9 黑烏鴉盔甲 (風),+9 Baluti ng Itim na Uwak (Hangin),+9 Áo giáp quạ đen (Gió)
COLLECTION_NAME_273,+9 Hermes' Clothes (Normal),+9 헤르메스의 옷 (Normal),+9 Roupa de Hermes (Normal),+9 エルメスの服 (ノーマル),+9 Ropa de Hermes (Normal),+9 เสื้อผ้าของ Hermes (ธรรมดา),+9 Pakaian Hermes (normal),+9  (Нормально),+9 爱马仕的衣服 (普通),+9 愛馬仕的衣服 (普通),+9 Kasuotan ng Hermes (Normal),+9 Quần áo Hermes (Bình thường)
COLLECTION_NAME_274,+9 Hermes' Clothes (Fire),+9 헤르메스의 옷 (Fire),+9 Roupa de Hermes (Fire),+9 エルメスの服 (火),+9 Ropa de Hermes (Fuego),+9 เสื้อผ้าของ Hermes (ธาตุไฟ),+9 Pakaian Hermes (api),+9  (Огонь),+9 爱马仕的衣服 (火),+9 愛馬仕的衣服 (火),+9 Kasuotan ng Hermes (Apoy),+9 Quần áo Hermes (Ngọn lửa)
COLLECTION_NAME_275,+9 Hermes' Clothes (Water),+9 헤르메스의 옷 (Water),+9 Roupa de Hermes (Water),+9 エルメスの服 (水),+9 Ropa de Hermes (Agua),+9 เสื้อผ้าของ Hermes (ธาตุน้ำ),+9 Pakaian Hermes (air),+9  (Вода),+9 爱马仕的衣服 (水),+9 愛馬仕的衣服 (水),+9 Kasuotan ng Hermes (Tubig),+9 Quần áo Hermes (Nước)
COLLECTION_NAME_276,+9 Hermes' Clothes (Land),+9 헤르메스의 옷 (Land),+9 Roupa de Hermes (Land),+9 エルメスの服 (地),+9 Ropa de Hermes (Tierra),+9 เสื้อผ้าของ Hermes (ธาตุดิน),+9 Pakaian Hermes (tanah),+9  (Земля),+9 爱马仕的衣服 (土),+9 愛馬仕的衣服 (土),+9 Kasuotan ng Hermes (Lupa),+9 Quần áo Hermes (Đất)
COLLECTION_NAME_277,+9 War Armor (Normal),+9 전쟁 갑옷 (Normal),+9 Armadura de Guerra (Normal),+9 ウォーアーマー (ノーマル),+9 Armadura de Guerra (Normal),+9 ชุดเกราะสงคราม (ธรรมดา),+9 Baju Zirah Perang (normal),+9  (Нормально),+9 战争装甲 (普通),+9 戰爭盔甲 (普通),+9 Baluting Pandigmaan (Normal),+9 áo giáp chiến tranh (Bình thường)
COLLECTION_NAME_278,+9 War Armor (Fire),+9 전쟁 갑옷 (Fire),+9 Armadura de Guerra (Fire),+9 ウォーアーマー (火),+9 Armadura de Guerra (Fuego),+9 ชุดเกราะสงคราม (ธาตุไฟ),+9 Baju Zirah Perang (api),+9  (Огонь),+9 战争装甲 (火),+9 戰爭盔甲 (火),+9 Baluting Pandigmaan (Apoy),+9 áo giáp chiến tranh (Ngọn lửa)
COLLECTION_NAME_279,+9 War Armor (Water),+9 전쟁 갑옷 (Water),+9 Armadura de Guerra (Water),+9 ウォーアーマー (水),+9 Armadura de Guerra (Agua),+9 ชุดเกราะสงคราม (ธาตุน้ำ),+9 Baju Zirah Perang (air),+9  (Вода),+9 战争装甲 (水),+9 戰爭盔甲 (水),+9 Baluting Pandigmaan (Tubig),+9 áo giáp chiến tranh (Nước)
COLLECTION_NAME_280,+9 War Armor (Land),+9 전쟁 갑옷 (Land),+9 Armadura de Guerra (Land),+9 ウォーアーマー (地),+9 Armadura de Guerra (Tierra),+9 ชุดเกราะสงคราม (ธาตุดิน),+9 Baju Zirah Perang (tanah),+9  (Земля),+9 战争装甲 (土),+9 戰爭盔甲 (土),+9 Baluting Pandigmaan (Lupa),+9 áo giáp chiến tranh (Đất)
COLLECTION_NAME_281,+9 War Armor (Wind),+9 전쟁 갑옷 (Wind),+9 Armadura de Guerra (Wind),+9 ウォーアーマー (風),+9 Armadura de Guerra (Viento),+9 ชุดเกราะสงคราม (ธาตุลม),+9 Baju Zirah Perang (udara),+9  (Воздух),+9 战争装甲 (风),+9 戰爭盔甲 (風),+9 Baluting Pandigmaan (Hangin),+9 áo giáp chiến tranh (Gió)
COLLECTION_NAME_282,+9 Ancient Armor (Normal),+9 고대의 갑옷 (Normal),+9 Armadura Ancestral (Normal),+9 太古の鎧 (ノーマル),+9 Armadura Antigua (Normal),+9 ชุดเกราะโบราณ (ธรรมดา),+9 Baju Zirah Kuno (normal),+9  (Нормально),+9 古代盔甲 (普通),+9 古老的盔甲 (普通),+9 Sinaunang baluti (Normal),+9 áo giáp cổ (Bình thường)
COLLECTION_NAME_283,+9 Ancient Armor (Fire),+9 고대의 갑옷 (Fire),+9 Armadura Ancestral (Fire),+9 太古の鎧 (火),+9 Armadura Antigua (Fuego),+9 ชุดเกราะโบราณ (ธาตุไฟ),+9 Baju Zirah Kuno (api),+9  (Огонь),+9 古代盔甲 (火),+9 古老的盔甲 (火),+9 Sinaunang baluti (Apoy),+9 áo giáp cổ (Ngọn lửa)
COLLECTION_NAME_284,+9 Ancient Armor (Water),+9 고대의 갑옷 (Water),+9 Armadura Ancestral (Water),+9 太古の鎧 (水),+9 Armadura Antigua (Agua),+9 ชุดเกราะโบราณ (ธาตุน้ำ),+9 Baju Zirah Kuno (air),+9  (Вода),+9 古代盔甲 (水),+9 古老的盔甲 (水),+9 Sinaunang baluti (Tubig),+9 áo giáp cổ (Nước)
COLLECTION_NAME_285,+9 Ancient Armor (Land),+9 고대의 갑옷 (Land),+9 Armadura Ancestral (Land),+9 太古の鎧 (地),+9 Armadura Antigua (Tierra),+9 ชุดเกราะโบราณ (ธาตุดิน),+9 Baju Zirah Kuno (tanah),+9  (Земля),+9 古代盔甲 (土),+9 古老的盔甲 (土),+9 Sinaunang baluti (Lupa),+9 áo giáp cổ (Đất)
COLLECTION_NAME_286,+9 Ancient Armor (Wind),+9 고대의 갑옷 (Wind),+9 Armadura Ancestral (Wind),+9 太古の鎧 (風),+9 Armadura Antigua (Viento),+9 ชุดเกราะโบราณ (ธาตุลม),+9 Baju Zirah Kuno (udara),+9  (Воздух),+9 古代盔甲 (风),+9 古老的盔甲 (風),+9 Sinaunang baluti (Hangin),+9 áo giáp cổ (Gió)
COLLECTION_NAME_287,+9 Basic Belt (Wind),+9 허리끈 (Wind),+9 Cinto (Wind),+9 ベルト (風),+9 Cinturón Básico (Viento),+9 เข็มขัดธรรมดา (ธาตุลม),+9 Sabuk (udara),+9  (Воздух),+9 腰带 (风),+9 基本款腰帶 (風),+9 Pangunahing Sinturon (Hangin),+9 Thắt lưng cơ bản (Gió)
COLLECTION_NAME_288,+9 Leather Belt (Land),+9 가죽 벨트 (Land),+9 Cinto de Couro (Land),+9 レザーベルト (地),+9 Cinturón de Cuero (Tierra),+9 เข็มขัดหนัง (ธาตุดิน),+9 Sabuk kulit (tanah),+9  (Земля),+9 皮腰带 (土),+9 皮帶 (土),+9 Balat na Sinturon (Lupa),+9 Dây đai da (Đất)
COLLECTION_NAME_289,+9 Leather Belt (Wind),+9 가죽 벨트 (Wind),+9 Cinto de Couro (Wind),+9 レザーベルト (風),+9 Cinturón de Cuero (Viento),+9 เข็มขัดหนัง (ธาตุลม),+9 Sabuk kulit (udara),+9  (Воздух),+9 皮腰带 (风),+9 皮帶 (風),+9 Balat na Sinturon (Hangin),+9 Dây đai da (Gió)
COLLECTION_NAME_290,+9 Solid Belt (Fire),+9 견고한 벨트 (Fire),+9 Cinto Sólido (Fire),+9 ソリッドベルト (火),+9 Cinturón Sólido (Fuego),+9 เข็มขัดแข็ง (ธาตุไฟ),+9 Sabuk Solid (api),+9  (Огонь),+9 实心腰带 (火),+9 實心腰帶 (火),+9 Matatag na Sinturon (Apoy),+9 Dây đai rắn (Ngọn lửa)
COLLECTION_NAME_291,+9 Solid Belt (Wind),+9 견고한 벨트 (Wind),+9 Cinto Sólido (Wind),+9 ソリッドベルト (風),+9 Cinturón Sólido (Viento),+9 เข็มขัดแข็ง (ธาตุลม),+9 Sabuk Solid (udara),+9  (Воздух),+9 实心腰带 (风),+9 實心腰帶 (風),+9 Matatag na Sinturon (Hangin),+9 Dây đai rắn (Gió)
COLLECTION_NAME_292,+9 War Belt (Land),+9 전쟁 벨트 (Land),+9 Cinto de Guerra (Land),+9 ウォーベルト (地),+9 Cinturón de Guerra (Tierra),+9 เข็มขัดสงคราม (ธาตุดิน),+9 Sabuk Perang (tanah),+9  (Земля),+9 战争腰带 (土),+9 戰爭腰帶 (土),+9 Sinturong Pandigmaan (Lupa),+9 Vành đai chiến tranh (Đất)
COLLECTION_NAME_293,+9 Legendary Belt (Normal),+9 전설의 벨트 (Normal),+9 Cinto Lendário (Normal),+9 伝説のベルト (ノーマル),+9 Cinturón Legendario (Normal),+9 เข็มขัดในตำนาน (ธรรมดา),+9 Sabuk Legendaris (normal),+9  (Нормально),+9 传奇腰带 (普通),+9 傳奇腰帶 (普通),+9 Maalamat na sinturon (Normal),+9 Dây đai huyền thoại (Bình thường)
COLLECTION_NAME_294,+9 Legendary Belt (Fire),+9 전설의 벨트 (Fire),+9 Cinto Lendário (Fire),+9 伝説のベルト (火),+9 Cinturón Legendario (Fuego),+9 เข็มขัดในตำนาน (ธาตุไฟ),+9 Sabuk Legendaris (api),+9  (Огонь),+9 传奇腰带 (火),+9 傳奇腰帶 (火),+9 Maalamat na sinturon (Apoy),+9 Dây đai huyền thoại (Ngọn lửa)
COLLECTION_NAME_295,+9 Legendary Belt (Water),+9 전설의 벨트 (Water),+9 Cinto Lendário (Water),+9 伝説のベルト (水),+9 Cinturón Legendario (Agua),+9 เข็มขัดในตำนาน (ธาตุน้ำ),+9 Sabuk Legendaris (air),+9  (Вода),+9 传奇腰带 (水),+9 傳奇腰帶 (水),+9 Maalamat na sinturon (Tubig),+9 Dây đai huyền thoại (Nước)
COLLECTION_NAME_296,+9 Legendary Belt (Land),+9 전설의 벨트 (Land),+9 Cinto Lendário (Land),+9 伝説のベルト (地),+9 Cinturón Legendario (Tierra),+9 เข็มขัดในตำนาน (ธาตุดิน),+9 Sabuk Legendaris (tanah),+9  (Земля),+9 传奇腰带 (土),+9 傳奇腰帶 (土),+9 Maalamat na sinturon (Lupa),+9 Dây đai huyền thoại (Đất)
COLLECTION_NAME_297,+9 Legendary Belt (Wind),+9 전설의 벨트 (Wind),+9 Cinto Lendário (Wind),+9 伝説のベルト (風),+9 Cinturón Legendario (Viento),+9 เข็มขัดในตำนาน (ธาตุลม),+9 Sabuk Legendaris (udara),+9  (Воздух),+9 传奇腰带 (风),+9 傳奇腰帶 (風),+9 Maalamat na sinturon (Hangin),+9 Dây đai huyền thoại (Gió)
COLLECTION_NAME_298,+9 Thin Necklace (Land),+9 얇은 목걸이 (Land),+9 Colar Fino (Land),+9 細いネックレス (地),+9 Collar Delgado (Tierra),+9 สร้อยคอเส้นบาง (ธาตุดิน),+9 Kalung Tipis (tanah),+9  (Земля),+9 细项链 (土),+9 細項鍊 (土),+9 Manipis na kuwintas (Lupa),+9 Dây chuyền mỏng (Đất)
COLLECTION_NAME_299,+9 Guardian Necklace (Land),+9 수호의 목걸이 (Land),+9 Colar do Guardião (Land),+9 ガーディアンネックレス (地),+9 Collar Guardián (Tierra),+9 สร้อยคอผู้พิทักษ์ (ธาตุดิน),+9 Kalung Penjaga (tanah),+9  (Земля),+9 守护项链 (土),+9 守護者項鍊 (土),+9 Kuwintas ng Tagapagtanggol (Lupa),+9 Dây chuyền bảo vệ (Đất)
COLLECTION_NAME_300,+9 Guardian Necklace (Wind),+9 수호의 목걸이 (Wind),+9 Colar do Guardião (Wind),+9 ガーディアンネックレス (風),+9 Collar Guardián (Viento),+9 สร้อยคอผู้พิทักษ์ (ธาตุลม),+9 Kalung Penjaga (udara),+9  (Воздух),+9 守护项链 (风),+9 守護者項鍊 (風),+9 Kuwintas ng Tagapagtanggol (Hangin),+9 Dây chuyền bảo vệ (Gió)
COLLECTION_NAME_301,+9 Mana Necklace (Land),+9 마력의 목걸이 (Land),+9 Colar de Mana (Land),+9 マナネックレス (地),+9 Collar De Maná (Tierra),+9 สร้อยคอมานา (ธาตุดิน),+9 Kalung Mana (tanah),+9  (Земля),+9 法力项链 (土),+9 法力項鍊 (土),+9 Kuwintas ng Mana (Lupa),+9 Vòng cổ ma thuật (Đất)
COLLECTION_NAME_302,+9 Mana Necklace (Wind),+9 마력의 목걸이 (Wind),+9 Colar de Mana (Wind),+9 マナネックレス (風),+9 Collar De Maná (Viento),+9 สร้อยคอมานา (ธาตุลม),+9 Kalung Mana (udara),+9  (Воздух),+9 法力项链 (风),+9 法力項鍊 (風),+9 Kuwintas ng Mana (Hangin),+9 Vòng cổ ma thuật (Gió)
COLLECTION_NAME_303,+9 Warrior's Necklace (Normal),+9 전사의 목걸이 (Normal),+9 Colar do Guerreiro (Normal),+9 戦士のネックレス (ノーマル),+9 Collar del Guerrero (Normal),+9 สร้อยคอของนักรบ (ธรรมดา),+9 Kalung Pendekar (normal),+9  (Нормально),+9 战士的项链 (普通),+9 戰士的項鍊 (普通),+9 Kuwintas ng Mandirigma (Normal),+9 Vòng cổ của chiến binh (Bình thường)
COLLECTION_NAME_304,+9 Legendary Necklace (Normal),+9 전설의 목걸이 (Normal),+9 Colar Lendário (Normal),+9 伝説のネックレス (ノーマル),+9 Collar Legendario (Normal),+9 สร้อยคอในตำนาน (ธรรมดา),+9 Kalung Legendaris (normal),+9  (Нормально),+9 传奇项链 (普通),+9 傳奇項鍊 (普通),+9 Maalamat na Kuwintas (Normal),+9 Dây chuyền huyền thoại (Bình thường)
COLLECTION_NAME_305,+9 Legendary Necklace (Fire),+9 전설의 목걸이 (Fire),+9 Colar Lendário (Fire),+9 伝説のネックレス (火),+9 Collar Legendario (Fuego),+9 สร้อยคอในตำนาน (ธาตุไฟ),+9 Kalung Legendaris (api),+9  (Огонь),+9 传奇项链 (火),+9 傳奇項鍊 (火),+9 Maalamat na Kuwintas (Apoy),+9 Dây chuyền huyền thoại (Ngọn lửa)
COLLECTION_NAME_306,+9 Legendary Necklace (Water),+9 전설의 목걸이 (Water),+9 Colar Lendário (Water),+9 伝説のネックレス (水),+9 Collar Legendario (Agua),+9 สร้อยคอในตำนาน (ธาตุน้ำ),+9 Kalung Legendaris (air),+9  (Вода),+9 传奇项链 (水),+9 傳奇項鍊 (水),+9 Maalamat na Kuwintas (Tubig),+9 Dây chuyền huyền thoại (Nước)
COLLECTION_NAME_307,+9 Legendary Necklace (Land),+9 전설의 목걸이 (Land),+9 Colar Lendário (Land),+9 伝説のネックレス (地),+9 Collar Legendario (Tierra),+9 สร้อยคอในตำนาน (ธาตุดิน),+9 Kalung Legendaris (tanah),+9  (Земля),+9 传奇项链 (土),+9 傳奇項鍊 (土),+9 Maalamat na Kuwintas (Lupa),+9 huyền thoại Dây chuyền (Đất)
COLLECTION_NAME_308,+9 Legendary Necklace (Wind),+9 전설의 목걸이 (Wind),+9 Colar Lendário (Wind),+9 伝説のネックレス (風),+9 Collar Legendario (Viento),+9 สร้อยคอในตำนาน (ธาตุลม),+9 Kalung Legendaris (udara),+9  (Воздух),+9 传奇项链 (风),+9 傳奇項鍊 (風),+9 Maalamat na Kuwintas (Hangin),+9 Dây chuyền huyền thoại (Gió)
COLLECTION_NAME_309,+9 Thin Ring (Normal),+9 얇은 반지 (Normal),+9 Anel Fino (Normal),+9 細いリング (ノーマル),+9 Anillo Delgado (Normal),+9 แหวนบาง (ธรรมดา),+9 Cincin Tipis (normal),+9  (Нормально),+9 细环 (普通),+9 細環 (普通),+9 Manipis na Singsing (Normal),+9 Vòng mỏng (Bình thường)
COLLECTION_NAME_310,+9 Thin Ring (Wind),+9 얇은 반지 (Wind),+9 Anel Fino (Wind),+9 細いリング (風),+9 Anillo Delgado (Viento),+9 แหวนบาง (ธาตุลม),+9 Cincin Tipis (udara),+9  (Воздух),+9 细环 (风),+9 細環 (風),+9 Manipis na Singsing (Hangin),+9 Vòng mỏng (Gió)
COLLECTION_NAME_311,+9 Guardian Ring (Fire),+9 수호의 반지 (Fire),+9 Anel do Guardião (Fire),+9 ガーディアンリング (火),+9 Anillo Guardián (Fuego),+9 แหวนผู้พิทักษ์ (ธาตุไฟ),+9 Cincin Penjaga (api),+9  (Огонь),+9 守护戒指 (火),+9 守護者戒指 (火),+9 Singsing ng Tagapagtangol (Apoy),+9 Vòng bảo vệ (Ngọn lửa)
COLLECTION_NAME_312,+9 Guardian Ring (Land),+9 수호의 반지 (Land),+9 Anel do Guardião (Land),+9 ガーディアンリング (地),+9 Anillo Guardián (Tierra),+9 แหวนผู้พิทักษ์ (ธาตุดิน),+9 Cincin Penjaga (tanah),+9  (Земля),+9 守护戒指 (土),+9 守護者戒指 (土),+9 Singsing ng Tagapagtangol (Lupa),+9 Vòng bảo vệ (Đất)
COLLECTION_NAME_313,+9 Guardian Ring (Wind),+9 수호의 반지 (Wind),+9 Anel do Guardião (Wind),+9 ガーディアンリング (風),+9 Anillo Guardián (Viento),+9 แหวนผู้พิทักษ์ (ธาตุลม),+9 Cincin Penjaga (udara),+9  (Воздух),+9 守护戒指 (风),+9 守護者戒指 (風),+9 Singsing ng Tagapagtangol (Hangin),+9 Vòng bảo vệ (Gió)
COLLECTION_NAME_314,+9 Mana Ring (Fire),+9 마나 반지 (Fire),+9 Anel de Mana (Fire),+9 マナリング (火),+9 Anillo de Maná (Fuego),+9 แหวนมานา (ธาตุไฟ),+9 Cincin Mana (api),+9  (Огонь),+9 法力戒指 (火),+9 法力戒指 (火),+9 Singsing ng Mana (Apoy),+9 Vòng quản lý (Ngọn lửa)
COLLECTION_NAME_315,+9 Mana Ring (Land),+9 마나 반지 (Land),+9 Anel de Mana (Land),+9 マナリング (地),+9 Anillo de Maná (Tierra),+9 แหวนมานา (ธาตุดิน),+9 Cincin Mana (tanah),+9  (Земля),+9 法力戒指 (土),+9 法力戒指 (土),+9 Singsing ng Mana (Lupa),+9 Vòng quản lý (Đất)
COLLECTION_NAME_316,+9 Mana Ring (Wind),+9 마나 반지 (Wind),+9 Anel de Mana (Wind),+9 マナリング (風),+9 Anillo de Maná (Viento),+9 แหวนมานา (ธาตุลม),+9 Cincin Mana (udara),+9  (Воздух),+9 法力戒指 (风),+9 法力戒指 (風),+9 Singsing ng Mana (Hangin),+9 Vòng quản lý (Gió)
COLLECTION_NAME_317,+9 Warrior's Ring (Normal),+9 전사의 반지 (Normal),+9 Anel do Guerreiro (Normal),+9 戦士のリング (ノーマル),+9 Anillo del Guerrero (Normal),+9 แหวนของนักรบ (ธรรมดา),+9 Cincin Pendekar (normal),+9  (Нормально),+9 战士之戒 (普通),+9 戰士的戒指 (普通),+9 Singsing ng Mandirigma (Normal),+9 Nhẫn chiến binh (Bình thường)
COLLECTION_NAME_318,+9 Warrior's Ring (Fire),+9 전사의 반지 (Fire),+9 Anel do Guerreiro (Fire),+9 戦士のリング (火),+9 Anillo del Guerrero (Fuego),+9 แหวนของนักรบ (ธาตุไฟ),+9 Cincin Pendekar (api),+9  (Огонь),+9 战士之戒 (火),+9 戰士的戒指 (火),+9 Singsing ng Mandirigma (Apoy),+9 Nhẫn chiến binh (Ngọn lửa)
COLLECTION_NAME_319,+9 Warrior's Ring (Water),+9 전사의 반지 (Water),+9 Anel do Guerreiro (Water),+9 戦士のリング (水),+9 Anillo del Guerrero (Agua),+9 แหวนของนักรบ (ธาตุน้ำ),+9 Cincin Pendekar (air),+9  (Вода),+9 战士之戒 (水),+9 戰士的戒指 (水),+9 Singsing ng Mandirigma (Tubig),+9 Nhẫn chiến binh (Nước)
COLLECTION_NAME_320,+9 Warrior's Ring (Land),+9 전사의 반지 (Land),+9 Anel do Guerreiro (Land),+9 戦士のリング (地),+9 Anillo del Guerrero (Tierra),+9 แหวนของนักรบ (ธาตุดิน),+9 Cincin Pendekar (tanah),+9  (Земля),+9 战士之戒 (土),+9 戰士的戒指 (土),+9 Singsing ng Mandirigma (Lupa),+9 Nhẫn chiến binh (Đất)
COLLECTION_NAME_321,+9 Warrior's Ring (Wind),+9 전사의 반지 (Wind),+9 Anel do Guerreiro (Wind),+9 戦士のリング (風),+9 Anillo del Guerrero (Viento),+9 แหวนของนักรบ (ธาตุลม),+9 Cincin Pendekar (udara),+9  (Воздух),+9 战士之戒 (风),+9 戰士的戒指 (風),+9 Singsing ng Mandirigma (Hangin),+9 Nhẫn chiến binh (Gió)
COLLECTION_NAME_322,+9 Ancient Ring (Normal),+9 고대의 반지 (Normal),+9 Anel antigo (Normal),+9 古代の指輪 (ノーマル),+9 Anillo Antiguo (Normal),+9 แหวนโบราณ (ธรรมดา),+9 Cincin kuno (normal),+9 Древнее кольцо (Нормально),+9 古戒指 (普通),+9 古老的戒指 (普通),+9 Maalamat na Singsing (Normal),+9 Nhẫn cổ (Bình thường)
COLLECTION_NAME_323,+9 Ancient Ring (Fire),+9 고대의 반지 (Fire),+9 Anel antigo (Fire),+9 古代の指輪 (火),+9 Anillo Antiguo (Fuego),+9 แหวนโบราณ (ธาตุไฟ),+9 Cincin kuno (api),+9 Древнее кольцо (Огонь),+9 古戒指 (火),+9 古老的戒指 (火),+9 Maalamat na Singsing (Apoy),+9 Nhẫn cổ (Ngọn lửa)
